AppID,Full audio languages
206370,
206410,
206420,English
206420,Japanese
206440,
206480,English
206480,French
206500,English
206500,Traditional Chinese
206610,English
206610,Czech
206690,English
206760,
207000,
207020,
207040,
207080,English
207080,Romanian
207140,English
207140,Korean
207150,
207170,
207190,
207230,English
207250,
207320,English
207350,
207370,
207380,English
207380,Japanese
207400,English
207400,Japanese
207420,
207430,
207490,
207530,
207570,
207610,English
207610,Spanish - Spain
207650,English
207670,
207690,English
207690,German
207690,French
207690,Italian
207690,Spanish - Spain
207690,Russian
207690,Japanese
207690,Polish
207690,Czech
207690,Simplified Chinese
207710,
207730,English
207730,German
207750,
207790,
207930,English
207930,German
207930,Polish
208110,
208140,English
208140,Spanish - Spain
208200,English
208200,German
208200,French
208200,Italian
208200,Spanish - Spain
208200,Japanese
208400,
208460,English
208480,English
208480,French
208480,German
208480,Italian
208480,Portuguese
208480,Portuguese - Brazil
208480,Russian
208480,Spanish - Spain
208480,Simplified Chinese
208520,English
208520,German
208520,French
208520,Italian
208520,Spanish - Spain
208580,English
208580,French
208580,German
208580,Spanish - Spain
208600,
208620,
208630,
208640,
208650,English
208650,French
208650,Italian
208650,German
208650,Spanish - Spain
208650,Portuguese - Brazil
208650,Russian
208670,English
208670,French
208670,German
208670,Italian
208670,Japanese
208670,Russian
208670,Spanish - Spain
208710,English
208710,German
208710,French
208710,Italian
208710,Spanish - Spain
208730,English
208730,Spanish - Spain
208750,English
209000,English
209000,German
209000,French
209000,Italian
209000,Spanish - Spain
209000,Portuguese - Brazil
209060,
209080,
209100,English
209100,French
209100,German
209100,Italian
209100,Spanish - Spain
209100,Dutch
209120,English
209120,Japanese
209120,Spanish - Spain
209160,English
209160,French
209160,German
209160,Italian
209160,Spanish - Spain
209170,English
209170,French
209170,German
209170,Italian
209170,Spanish - Spain
209190,
209230,English
209230,Portuguese - Brazil
209330,
209360,
209370,
209390,
209540,English
209540,Russian
209610,
209630,English
209630,Japanese
209650,English
209650,French
209650,Italian
209650,German
209650,Spanish - Spain
209650,Russian
209660,English
209660,French
209660,Italian
209660,German
209660,Spanish - Spain
209660,Russian
209670,English
209690,English
209730,English
209730,Russian
209750,English
209790,
209830,
209850,English
209870,English
209870,Russian
209950,English
209950,German
209950,French
209950,Spanish - Spain
210170,English
210230,
210490,
210770,English
210770,Russian
210870,English
210870,Portuguese - Brazil
210950,English
210950,German
210950,French
210950,Italian
210950,Spanish - Spain
210950,Russian
210970,English
210970,Hungarian
211010,
211070,English
211070,French
211070,Spanish - Spain
211120,English
211160,English
211160,French
211160,Italian
211160,Spanish - Spain
211160,Polish
211180,
211200,
211201,
211202,
211203,
211204,
211205,
211206,
211207,
211208,
211209,
211260,
211280,English
211280,Russian
211340,
211360,English
211400,English
211400,Japanese
211420,English
211420,Japanese
211440,
211500,English
211500,Spanish - Spain
211580,English
211600,
211740,
211780,
211800,
211820,English
211900,
211970,English
211970,Spanish - Spain
212010,English
212010,German
212010,Traditional Chinese
212030,
212050,English
212070,English
212070,Russian
212070,Simplified Chinese
212110,
212160,
212200,English
212390,English
212390,Turkish
212410,English
212410,Spanish - Spain
212480,English
212480,German
212480,French
212480,Italian
212480,Spanish - Spain
212500,English
212500,French
212500,German
212630,English
212630,French
212630,German
212630,Italian
212630,Spanish - Spain
212630,Swedish
212680,English
212680,French
212680,Italian
212680,German
212680,Spanish - Spain
212680,Polish
212680,Portuguese - Brazil
212680,Russian
212680,Simplified Chinese
212680,Japanese
212700,English
212700,Russian
212780,
212800,English
213030,English
213176,English
213176,French
213176,German
213330,
213350,English
213390,
213610,English
213610,Spanish - Spain
213650,English
213670,English
213670,Russian
213850,
214100,English
214100,Spanish - Spain
214130,
214150,English
214170,English
214170,German
214170,French
214170,Russian
214250,English
214250,Spanish - Spain
214340,English
214340,German
214340,Italian
214340,Spanish - Spain
214340,Simplified Chinese
214360,English
214360,German
214420,
214490,English
214490,French
214490,Italian
214490,German
214490,Spanish - Spain
214490,Russian
214490,Portuguese - Brazil
214510,English
214510,French
214510,German
214510,Spanish - Spain
214550,
214570,English
214570,Japanese
214590,English
214590,Japanese
214610,English
214630,English
214630,German
214630,French
214630,Italian
214630,Spanish - Spain
214700,English
214730,
214770,
214790,English
214830,
214870,English
214870,German
214870,French
214870,Italian
214870,Spanish - Spain
214870,Japanese
214870,Polish
214870,Russian
214910,English
214910,German
214910,Spanish - Spain
214950,English
214950,German
214950,French
214950,Turkish
214970,
215080,
215100,
215120,
215160,English
215160,German
215280,English
215280,French
215280,German
215390,English
215390,Spanish - Spain
215470,English
215510,English
215510,Korean
215530,English
215530,Russian
215530,Czech
215550,English
215630,English
215630,German
215630,Russian
215670,English
215690,English
215690,Spanish - Spain
215710,English
215770,English
215770,French
215790,English
215790,Czech
215830,
215870,English
215870,French
215930,English
215930,German
215930,French
215930,Polish
215930,Russian
216090,English
216110,English
216110,Simplified Chinese
216130,English
216130,German
216150,
216210,English
216210,German
216260,English
216290,
216330,English
216330,Polish
216670,English
216890,English
216890,German
216890,French
216890,Polish
216910,English
216910,German
216910,French
216910,Portuguese - Brazil
216930,English
217100,English
217100,Spanish - Spain
217120,English
217140,English
217200,English
217200,Swedish
217270,
217290,English
217690,English
217690,Italian
217690,Polish
217750,English
217750,German
217750,French
217790,English
217790,Polish
217920,English
217920,Simplified Chinese
218020,English
218040,English
218060,
218090,
218230,
218410,
218510,English
218510,German
218510,Czech
218620,English
218620,Korean
218640,English
218640,German
218640,Italian
218640,Spanish - Spain
218640,French
218660,English
218680,
218700,English
218740,
218760,
218820,English
218820,Japanese
219070,English
219150,
219190,English
219200,English
219340,English
219640,English
219640,Traditional Chinese
219680,
219700,English
219700,French
219740,
219760,English
219760,Russian
219760,Polish
219780,English
219780,German
219780,French
219780,Russian
219780,Spanish - Spain
219830,English
219830,Russian
219890,English
219910,English
219910,German
219910,Polish
219950,English
219950,Spanish - Spain
219990,English
219990,Vietnamese
220090,English
220090,German
220160,
220200,
220240,English
220240,German
220240,French
220240,Italian
220240,Spanish - Spain
220240,Russian
220240,Japanese
220240,Traditional Chinese
220260,
220420,English
220440,English
220440,German
220440,French
220440,Italian
220440,Spanish - Spain
220440,Russian
220460,
220660,English
220660,Russian
220700,
220740,English
220740,German
220740,Italian
220740,Spanish - Spain
220740,Bulgarian
220780,English
220820,English
220820,Spanish - Spain
220860,
220900,English
220960,
221020,
221040,English
221040,French
221040,German
221040,Italian
221040,Spanish - Spain
221040,Russian
221100,
221180,
221260,English
221260,Portuguese - Brazil
221380,English
221380,German
221380,French
221380,Italian
221380,Korean
221380,Spanish - Spain
221380,Simplified Chinese
221380,Portuguese - Brazil
221540,English
221540,French
221540,German
221540,Traditional Chinese
221640,English
221680,English
221680,German
221680,French
221680,Italian
221680,Spanish - Spain
221680,Japanese
221810,English
221810,Spanish - Spain
221830,English
221830,German
221910,English
221910,Ukrainian
222140,English
222140,German
222140,French
222140,Italian
222140,Spanish - Spain
222160,
222180,English
222180,Portuguese
222420,Japanese
222420,Portuguese - Brazil
222440,Japanese
222440,Portuguese - Brazil
222480,English
222480,German
222480,French
222480,Italian
222480,Spanish - Spain
222480,Japanese
222480,Traditional Chinese
222500,
222520,English
222520,Portuguese
222606,
222615,
222618,
222640,English
222640,Polish
222660,English
222660,German
222660,French
222660,Italian
222660,Spanish - Spain
222730,English
222730,French
222730,Italian
222730,Spanish - Spain
222730,Dutch
222730,Portuguese - Brazil
222730,German
222730,Simplified Chinese
222730,Russian
222750,
222820,English
222820,German
222820,French
222820,Spanish - Spain
222880,English
222880,Ukrainian
222940,Japanese
222940,Traditional Chinese
222980,English
223000,English
223100,English
223100,French
223100,Italian
223100,German
223100,Spanish - Spain
223100,Russian
223220,
223280,
223330,Russian
223330,English
223410,
223430,English
223430,Spanish - Spain
223450,English
223450,German
223450,French
223450,Italian
223450,Spanish - Spain
223470,English
223470,Russian
223470,Simplified Chinese
223470,Turkish
223490,
223510,English
223591,
223710,English
223710,Swedish
223730,
223750,English
223750,Russian
223750,Simplified Chinese
223810,
223830,English
223870,
224000,English
224040,English
224040,Swedish
224260,English
224260,Turkish
224300,English
224460,English
224460,French
224460,Portuguese - Brazil
224480,English
224480,Italian
224500,
224600,English
224600,French
224600,German
224740,
224760,
224820,English
224860,English
224860,German
224900,English
224900,German
224900,Polish
224920,English
224940,English
224960,English
224980,English
225000,English
225020,English
225080,
225160,English
225260,English
225260,Spanish - Spain
225280,
225300,English
225320,English
225360,English
225360,German
225360,Russian
225420,
225540,English
225540,French
225540,Italian
225540,German
225540,Spanish - Spain
225540,Arabic
225540,Portuguese - Brazil
225540,Russian
225540,Japanese
225600,English
225600,Japanese
225600,Russian
225600,German
225600,Spanish - Spain
225600,Dutch
225600,Hungarian
225600,Portuguese
225600,French
225600,Korean
225600,Portuguese - Brazil
225600,Italian
225600,Czech
225600,Danish
225600,Norwegian
225600,Polish
225600,Romanian
225600,Simplified Chinese
225600,Traditional Chinese
225600,Turkish
225640,English
225640,German
225640,Spanish - Spain
225840,English
226100,
226120,English
226280,English
226280,German
226560,English
226560,Polish
226580,English
226580,French
226580,Italian
226580,German
226580,Spanish - Spain
226580,Japanese
226580,Polish
226580,Portuguese - Brazil
226620,
226720,English
226720,French
226720,Italian
226720,German
226720,Spanish - Spain
226720,Japanese
226740,English
226780,English
226780,German
226780,French
226780,Italian
226780,Spanish - Spain
226820,English
226840,English
226840,German
226840,Russian
226860,English
226860,Russian
226960,
227000,English
227000,Italian
227020,English
227020,French
227020,German
227020,Italian
227020,Spanish - Spain
227020,Russian
227020,Portuguese - Brazil
227020,Traditional Chinese
227060,English
227060,German
227060,Korean
227080,
227100,
227160,English
227180,English
227180,German
227180,French
227180,Spanish - Spain
227200,English
227220,English
227220,French
227260,English
227260,German
227260,French
227260,Italian
227260,Korean
227260,Spanish - Spain
227260,Simplified Chinese
227260,Traditional Chinese
227260,Russian
227260,Japanese
227260,Portuguese
227260,Polish
227260,Danish
227260,Dutch
227260,Finnish
227260,Norwegian
227260,Swedish
227260,Hungarian
227260,Czech
227260,Romanian
227260,Turkish
227260,Arabic
227260,Portuguese - Brazil
227260,Bulgarian
227260,Greek
227260,Thai
227260,Ukrainian
227300,
227380,English
227380,Spanish - Spain
227400,English
227480,English
227480,Russian
227560,English
227560,Hungarian
227580,English
227580,French
227580,Italian
227580,German
227580,Spanish - Spain
227580,Japanese
227580,Korean
227580,Portuguese - Brazil
227580,Russian
227580,Simplified Chinese
227600,English
227600,Japanese
227760,
227780,English
227780,Russian
227800,English
227860,
227940,English
227940,Japanese
228180,
228200,English
228200,French
228200,German
228200,Russian
228200,Traditional Chinese
228260,English
228260,Russian
228280,English
228280,German
228280,French
228280,Polish
228280,Russian
228280,Ukrainian
228280,Hungarian
228300,English
228300,German
228300,French
228300,Italian
228300,Spanish - Spain
228300,Traditional Chinese
228320,English
228360,English
228360,French
228360,Italian
228360,German
228360,Portuguese - Brazil
228380,
228400,English
228400,German
228400,French
228400,Italian
228400,Spanish - Spain
228400,Polish
228440,
228560,English
228560,Spanish - Spain
228760,
228960,English
228960,Russian
229480,English
229480,Spanish - Spain
229520,English
229560,English
229580,English
229580,French
229580,German
229580,Russian
229600,French
229600,Swedish
229790,English
229790,French
229790,German
229790,Polish
229790,Russian
229790,Korean
229810,
229870,
229890,
229970,
230050,English
230070,
230150,English
230190,English
230190,Spanish - Latin America
230230,English
230230,Czech
230270,
230290,
230310,
230330,
230410,English
230410,Ukrainian
230650,English
230650,German
230650,French
230650,Italian
230650,Spanish - Spain
230650,Russian
230650,Portuguese
230700,
230760,English
230820,English
230820,German
230820,Italian
230840,English
230840,Russian
230860,English
230980,
231020,
231040,
231060,English
231060,Traditional Chinese
231140,
231160,English
231200,
231310,
231330,English
231330,German
231330,Russian
231430,English
231430,French
231430,German
231430,Polish
231430,Russian
231430,Spanish - Spain
231720,
231740,
231910,English
231910,Russian
232010,
232050,
232090,English
232090,French
232090,German
232090,Spanish - Spain
232090,Russian
232090,Japanese
232090,Traditional Chinese
232430,English
232430,Simplified Chinese
232450,English
232750,English
232750,Traditional Chinese
232770,English
232790,English
232790,German
232790,Russian
232890,English
232890,French
232890,Italian
232890,German
232890,Spanish - Spain
232890,Polish
232890,Russian
232890,Simplified Chinese
232910,
232950,
232970,English
232970,Portuguese - Brazil
233110,English
233110,Korean
233130,English
233130,Simplified Chinese
233150,
233190,English
233190,Japanese
233210,English
233210,German
233210,Russian
233230,English
233230,German
233230,French
233230,Italian
233230,Spanish - Spain
233270,English
233270,French
233270,German
233270,Italian
233270,Russian
233270,Spanish - Spain
233290,English
233290,German
233290,French
233290,Italian
233290,Spanish - Spain
233290,Russian
233290,Polish
233310,
233350,English
233350,French
233350,Italian
233350,German
233350,Spanish - Spain
233410,English
233450,
233470,
233510,English
233550,
233610,English
233680,
233700,English
233720,English
233720,Swedish
233740,English
233840,English
233840,Polish
233860,English
233860,Spanish - Spain
233860,Portuguese - Brazil
233860,Japanese
233860,German
233860,Russian
233860,French
233860,Simplified Chinese
233860,Korean
233980,English
233980,Spanish - Spain
233980,Dutch
234040,
234080,English
234080,Portuguese - Brazil
234140,English
234140,Russian
234160,English
234190,English
234270,English
234270,German
234270,Turkish
234290,English
234290,German
234290,French
234290,Italian
234290,Spanish - Spain
234330,English
234330,French
234330,Italian
234330,German
234330,Spanish - Spain
234330,Japanese
234330,Korean
234350,English
234370,English
234390,
234490,English
234490,Portuguese - Brazil
234510,English
234510,Polish
234630,English
234630,Russian
234650,
234670,English
234670,Traditional Chinese
234710,English
234820,
234900,
234920,
234940,English
235070,English
235210,English
235210,Japanese
235250,English
235320,English
235320,French
235320,German
235320,Spanish - Spain
235320,Czech
235320,Polish
235340,Russian
235340,English
235340,Turkish
235360,English
235360,Russian
235360,French
235360,German
235380,English
235380,Russian
235380,German
235380,Portuguese - Brazil
235400,
235460,English
235460,Japanese
235520,
235540,English
235540,Portuguese - Brazil
235600,English
235600,German
235600,French
235600,Italian
235600,Spanish - Spain
235600,Russian
235600,Japanese
235600,Portuguese - Brazil
235620,
235660,
235720,
235800,
235820,English
235820,German
235900,
235980,
236010,
236090,English
236090,German
236110,English
236130,English
236130,German
236130,Polish
236130,Russian
236150,English
236150,German
236150,French
236290,English
236370,English
236390,English
236390,German
236390,French
236390,Italian
236390,Spanish - Spain
236390,Russian
236390,Japanese
236390,Polish
236390,Czech
236390,Turkish
236390,Romanian
